URL,Nama,Kategori,Usaha Utama,Produk Utama,Provinsi,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset (Juta),Penjualan Rata-Rata (Juta/Tahun),Proyeksi Pertumbuhan Penjualan (%/Tahun),Kebutuhan Pembiayaan Kredit (Juta),Nilai Aset Jaminan Kredit (Juta),Jumlah Dokumen Persyaratan Kredit
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5QeXH6yoddLz7r8Blth+sQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Toko Defti,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Toko Kelontong,Sembako Dan Bensin,Kepulauan bangka belitung,"Dewi Sartika RT/RW  07/ 

                                        Kelurahan LENGGANG Kecamatan GANTUNG Kabupaten KABUPATEN BELITUNG TIMUR Provinsi KEPULAUAN BANGKA BELITUNG 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,109.00,84.00,0,0.00,7.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=WjfHBnvtH/5NVjvdSYE6WQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Toko Sembako Boiran,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Penjualan Sembako,Sembako,Jambi,"Jendral Sudirman RT/RW  11/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,41.00,36.00,0,10.00,34.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=kwD/T8LeJOC2IOrGUjazRg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Toko Juwarti,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang,Sembako,Jawa timur,"Jl. Pelita  RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi JAWA TIMUR 

                                        Telp : 812791806 Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,50.00,116.00,10,10.00,80.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=d7KPQdoxO2sAuc3QNTyvjw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Zakaria Phonecell,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"Dagang Voucher, Aksesoris Hp","Voucher, Aksesoris Hp",Kalimantan selatan,"Veteran/Martapura lama Km9.5 RT/RW  13/- 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,14.50,12.00,50,6.00,8.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=LuguQ+Hv58FJeYterzLIkw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Warung Bu Gama,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang Makanan dan Minuman,Sembako,Bali,"Nagasari, Btn Nuansa Penatih A2 RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA DENPASAR Provinsi BALI 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,54.53,55.50,5,10.00,50.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=aZRTHFg1rcS4AM0js4LZ/Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Toko Candri,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang Perlengkapan Sembahyang,Perlengkapan Sembahyang,Bali,"Raya Pemogan, Pasar Windhu Bogha RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA DENPASAR Provinsi BALI 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,22.20,50.00,10,5.00,0.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=LUhZ/ZvW4M2m+O0qETpFIA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Toko Obat Buana Belawa,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Jual Obat-obatan,Jual Obat-obatan.,Papua barat,"Pendidikan RT/RW  2/8/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SORONG Provinsi PAPUA BARAT 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,480.00,249.00,20,0.00,310.00,7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=hlnoCFbqS43S4W3p1jZwZQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Dedi Iswanto Cellurar,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Jual Beli Hp,Hp Dan Aksesorisnya,Lampung,"Raya Raden Intan RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG BARAT Provinsi LAMPUNG 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,24.30,44.00,10,10.00,150.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=EajtdaqIc4F7M6zOTXmecA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,BENGKEL LAS 99,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,BENGKEL LAS,JASA BENGKEL LAS,Maluku,"JATI PERUMNAS  RT/RW  7/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TERNATE Provinsi MALUKU UTARA 

                                        Telp : TIDAK ADA  Fax : -",Perorangan,6.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,175.00,430.00,10,0.00,45.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=ls6oUuSXjO/oTLdmM1SvnQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Bengkel,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Bengkel,Bengkel,Bali,"Tanjung Pura No. 05 RT/RW  25/ 

                                        Kelurahan TELAGA SARI Kecamatan BALIKPAPAN KOTA Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Rendah,7.00,60.00,0,9.00,20.00,8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=RJ7+9vxhy5l4YIwxND884g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Kios Hapiah,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Sembako,Sembako,Sulawesi tenggara,"Laikah RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KONAWE SELATAN Provinsi SULAWESI TENGGARA 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,36.00,12.00,100,3.00,6.00,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=sVn2EG0ZcvnHyWnQeKFiSg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Kios Iqbal,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang Beras,Beras,Kalimantan selatan,"Jl. Kelayan B No.3 RT/RW  20/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,17.50,180.00,30,5.00,8.00,0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=OL0ySL18X+FluQksURg0+w==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Beetwen Fotocopy,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Jasa,Fotokopi,Lampung,"Raya Podosari RT/RW  2/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi LAMPUNG 

                                        Telp : 8576966541 Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,111.80,129.00,15,10.00,120.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=ANso2ZBwQKK8/PELo8PKiQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,KERAJINAN PENDIL,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Pendil,Pendil,Jawa timur,"KH.ishak Seneja RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA CILEGON Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,18.00,212.00,10,5.00,154.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=/YUgX2ezdHw6rgu0qoCHjw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Pratama Jaya Gipsum,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang,Gypsum,Lampung,"Melati 3 No 3 RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi LAMPUNG 

                                        Telp : 85766636660 Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   10,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   90,00 %",Tinggi,60.00,180.00,30,10.00,60.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=hHorRIAPgIn1r0+xFPHaqw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,ROSSI,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,TENDA DAN TERATAK,TENDA DAN TERATAK,Sumatera utara,"YOS SUDARSO LINK I RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANJUNG BALAI Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Usaha Dagang (UD),2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %",Sedang,305.37,140.00,5,10.00,27.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=2c4TSZRjNWn8mnYDg1XbUw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,USAHA KELONTONG,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,KELONTONG,BARANG KELONTONG,Aceh,"BANDA ACEH MEDAN RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TAMIANG Provinsi ACEH 

                                        Telp : 85297321312 Fax : -",Usaha Dagang (UD),1.0,Retail,"Tidak Ada   100,00 %","Tidak Ada   100,00 %",Sedang,177.00,260.00,10,10.00,150.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5nn0V+QKiQLfuLO6WvXsEg==&mp=2BbfzMJpZb2nANZ3GT30ng==,Mie Ayam Kartini,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Penjualan Makanan,Mie Ayam Dan Bakso,Lampung,"Jl. Soekarno Hatta No. 53 RT/RW  40546 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG UTARA Provinsi LAMPUNG 

                                        Telp : 81930060974 Fax : -",Perorangan,0.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,12.50,69.00,30,9.00,8.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Fwr3ChfUvAORUeZpYpuZ2g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Toko Barokah,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"Dagang Terbang, Rebana","Terbang, Rebana",Kalimantan selatan,"Jl.A.Yani RT/RW  008/004 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,21.50,12.00,20,5.00,88.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=mOKDNhW+OJ9pCXC7lRUNcA==&mp=2BbfzMJpZb2nANZ3GT30ng==,AgungMotor,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Bengkel Sepeda Motor,Oil Dan Service,Jawa timur,"Jl.Airlangga No 100 RT/RW  40634 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Sedang,131.00,117.00,30,2.00,86.00,7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=168dUKi614NqzPuZvCydag==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,BENGKEL SHELL MARIA,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,BENGKEL LAS,JASA LAS DAN BENGKEL,Maluku,"JALAN PRAJURIT SAMPING MESS KODIM  RT/RW  5/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN HALMAHERA UTARA Provinsi MALUKU UTARA 

                                        Telp : TIDAK ADA  Fax : -",Perorangan,11.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %",Sedang,385.00,420.00,50,0.00,185.00,8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=dfSsJE9h93oBbxUtHxxPew==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,John Elektronik,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang,Elektronik,Jawa timur,"Jl. Raya Gadingrejo RT/RW  1/8/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi JAWA TIMUR 

                                        Telp : 82185057323 Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,30.00,77.00,20,10.00,80.00,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=70u3rRt5rivJ080hGaQrSA==&mp=fOhzApotY5QnAtxxXvjAfA==,Warung Bu Nazar,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Warung Makan,Makanan Dan Minuman,Lampung,"Hajimena RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG SELATAN Provinsi LAMPUNG 

                                        Telp : 85758344439 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,12.00,36.00,10,5.00,70.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Kiyk0dUlUyu3Djo6aobhWQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Toko Iwan,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang Sembako Dan Pancarekenan,Sembako Dan Pancarekenan,Kalimantan selatan,"maratapura lama  RT/RW  007/- 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,29.20,12.00,5,5.00,120.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0WmCQtf3T0nr0o/kmsxnrw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Dwi Putri,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Warung,Barang Kebutuhan Sehari-hari,Lampung,"Padang Manis RT/RW  2/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PESAWARAN Provinsi LAMPUNG 

                                        Telp : - Fax : -",Perorangan,0.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",-,67.00,540.00,10,6.00,40.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=gE/5+cJIob7Xn4EeeY82bA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,AG Fotocopy,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Fotocopy,Fotocopy Dan Alat Tulis,Banten,"KH Dewantara No 3 RT/RW  40644 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANGERANG Provinsi BANTEN 

                                        Telp : 81398315547 Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,59.25,144.00,25,10.00,7.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=+MEcHJEuyTKl/jWcSBGK6A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,BENGKEL SERVIS,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,"SERVIS,JUAL SPARE PART",SPARE PART,Aceh,"B.ACEH MEDAN RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TIMUR Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,8.00,2.00,50,5.00,70.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=MgTsBB691SG8VTMJ2FmKLg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Josephesin,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang Pakan Ternak,Pakan Ternak,Sulawesi utara,"- RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TOMOHON Provinsi SULAWESI UTARA 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,159.58,76.00,30,10.00,150.00,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=nELiBSdrkzKqVfMkGrjusA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,UD. Siem Baru,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Penjualan Snack,Snack,Jawa timur,"Ikan Gurami 29 RT/RW  1/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUWANGI Provinsi JAWA TIMUR 

                                        Telp : 89607142314 Fax : -",Usaha Dagang (UD),1.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,124.00,321.00,10,7.00,0.00,7
https://www.bi.go.id/bisaid/bisaid/Detail?pm=i3cPYTXp4e5O9dZ90nrLEA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,JINGGA CELL,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Pulsa Elektrik,Pulsa Elektrik,Banten,"RAYA LABUAN KM.7 ROKOY PANDEGLANG RT/RW  1/6/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PANDEGLANG Provinsi BANTEN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,102.00,1200.00,10,0.00,361.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=KuvLIyfBpEmQtk+3obD0wg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Syifa Rizki,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang Lampu Dan Alat Elektronik,Lampu Dan Alat Elektronik,Kalimantan selatan,"Pemurus No.27 RT/RW  9/- 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,21.00,12.00,10,10.00,58.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=SfMeXy+Ystoe7XLEPMRJyA==&mp=fOhzApotY5QnAtxxXvjAfA==,Murniati,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Toko Sembako,Sembako,Kalimantan timur,"P Bendahara RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA SAMARINDA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   15,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   85,00 %",Sedang,142850000.00,21800000.00,10,5.00,83.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=JjmJBZRZd682z9rvrGg9+w==&mp=2BbfzMJpZb2nANZ3GT30ng==,Bengkel Sarjono,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Bengkel Motor,Service Motor,Sumatera selatan,"Dr.Sutomo RT/RW  40544 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN OGAN KOMERING ULU Provinsi SUMATERA SELATAN 

                                        Telp : - Fax : -",Perorangan,0.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,30.00,60.00,10,4.00,7.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=B63DnorT6kn1AwqGeRVtqQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,MATAR MOTOR,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Bengkel Motor,JASA SERVICE MOTOR,Nusa tenggara barat,"PARIWISATA RT/RW  2/1/2000 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LOMBOK BARAT Provinsi NUSA TENGGARA BARAT 

                                        Telp : 0 Fax : -",Perorangan,2.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Tinggi,35.15,148.00,20,10.00,100.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Hn/qJmIKh5G/m9T6TmshiA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Warung Pak Sukar,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,Dagang Sembako,Sembako,Bali,"Milono No. 48 RT/RW  49/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : 0542 442259 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Sedang,89.50,74.00,5,0.00,80.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=hAsMpf8vGnEl/sEFrH6OqA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,KEDAI SAMPAH IRSA,Perdagangan Besar Dan Eceran Reparasi Dan Perawatan Mobil Dan Sepeda Motor,KEDAI SAMPAH,ROKOK DAN SNACK,Sumatera utara,"PROF. H.M. YAMIN SH, TANJUNG BALAI RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TANJUNG BALAI Provinsi SUMATERA UTARA 

                                        Telp : - Fax : -",Usaha Dagang (UD),3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,221.63,406.00,5,10.00,65.00,6
